COLLECT(Geometry)-alias,NEIGHBORHOOD_NAME-alias,Zcta Num-alias,SUM(Indicator)-alias,SUM(Perc at least 1 dose mod)-alias,SUM(At least 1 dose)-alias,SUM(N_FULLY_VACCINATED_CUMULATIVE)-alias,SUM(PERC_FULLY)-alias,SUM(POPULATION_ESTIMATE)-alias,Latitude (generated)-value,Latitude (generated)-alias,Longitude (generated)-value,Longitude (generated)-alias
2674089007412190215,Hillcrest/Jamaica Estates/Jamaica Hills,11432,71.66230523073425,71.66230523073425,34910,30087,61.7617810792639,"48,715",40.71599765832633,40.7160,-73.79330890321143,-73.7933
5943557986778385093,Hell's Kitchen/Midtown Manhattan,10036,90.6626701637613,90.6626701637613,22928,19644,77.6769667086936,"25,289",40.75925598904226,40.7593,-73.99269254598528,-73.9927
9848049560676505857,Hell's Kitchen/Midtown Manhattan,10019,81.68337429274347,81.68337429274347,32738,28423,70.9171772106618,"40,079",40.76652116514743,40.7665,-73.99040795806198,-73.9904
1344053829658389205,Hell's Kitchen/Midtown Manhattan,10018,74.16156403815803,74.16156403815803,8213,6908,62.3777041733344,"11,074",40.75724354275797,40.7572,-73.99762126573604,-73.9976
2040086214448852188,Hamilton Heights/West Harlem,10031,55.86699035910174,55.86699035910174,27318,23413,47.8810251584175,"48,898",40.825359467598275,40.8254,-73.95213436013692,-73.9521
5821409775058227380,Hamilton Beach/Howard Beach/Lindenwood,11414,53.23434321589859,53.23434321589859,12194,10622,46.3715920648905,"22,906",40.655357369855885,40.6554,-73.84741468386446,-73.8474
2188205222476189661,Greenwich Village/SoHo,10012,70.06069523611683,70.06069523611683,14632,12842,61.4898474728138,"20,885",40.72532714914477,40.7253,-73.99828025686872,-73.9983
1276903058674644194,Greenpoint,11222,75.03563094561035,75.03563094561035,24058,21165,66.012516791248,"32,062",40.732710568202016,40.7327,-73.94772475132561,-73.9477
8052967789995192660,Great Kills,10308,52.77464327688068,52.77464327688068,12549,11023,46.3570717061962,"23,778",40.54375345479274,40.5438,-74.14337697566305,-74.1434
1226563181018629970,Gravesend/Homecrest,11223,49.76276606889113,49.76276606889113,31068,25561,40.9420002409851,"62,432",40.59497337603157,40.5950,-73.97338889646544,-73.9734
15062144985260141127,Graniteville/Mariner's Harbor/Port Ivory,10303,51.39696307898427,51.39696307898427,9905,8125,42.1605578007821,"19,272",40.63998115388839,40.6400,-74.1749064588237,-74.1749
1975268528569283706,Gowanus/Park Slope/Windsor Terrace,11215,72.83289194176294,72.83289194176294,41458,37678,66.1922355777352,"56,922",40.665060849722735,40.6651,-73.98713189689084,-73.9871
11728784118057846679,Glendale/Ridgewood,11385,55.539507764562956,55.539507764562956,44161,36350,45.7159282453265,"79,513",40.702914746129274,40.7029,-73.88796183776728,-73.8880
5300398451044121207,Gerritsen Beach/Homecrest/Sheepshead Bay,11229,50.743852810855095,50.743852810855095,33265,28202,43.0205362083792,"65,555",40.592591816696896,40.5926,-73.93102293435037,-73.9310
16558769320244644509,Fresh Meadows/Hillcrest,11366,65.40656700158162,65.40656700158162,7551,6550,56.7359308515905,"11,545",40.72686004102343,40.7269,-73.78315823337884,-73.7832
2069792849576935000,Forest Hills,11375,66.18142068663721,66.18142068663721,39462,34782,58.3326282074557,"59,627",40.72297405344856,40.7230,-73.84418195812574,-73.8442
14110631317039195668,Fordham/Kingsbridge/University Heights,10468,49.47805187007531,49.47805187007531,28794,23336,40.0993199430464,"58,196",40.867959355731095,40.8680,-73.90275470151684,-73.9028
1796791447416200226,Flushing/Murray Hill/Queensboro Hill,11355,90.09014020108005,90.09014020108005,60231,48226,72.133736802266,"66,856",40.74814633229538,40.7481,-73.82283331503541,-73.8228
13627776600523588151,Flushing/Murray Hill,11354,82.24482379280416,82.24482379280416,38084,31456,67.9312356167012,"46,306",40.76861583294839,40.7686,-73.83700150248836,-73.8370
12322775813457235741,Flatlands/Midwood,11210,41.33487833348036,41.33487833348036,20481,16965,34.2388658233238,"49,549",40.62655887222889,40.6266,-73.94615699606153,-73.9462
6118710961472576396,Flatiron/Gramercy/Kips Bay,10010,67.93968340864186,67.93968340864186,20838,18574,60.5581955865301,"30,671",40.73775576335703,40.7378,-73.97599091185998,-73.9760
11328094199542994609,Flatbush/Prospect Lefferts Gardens,11226,51.48344355174411,51.48344355174411,39815,32843,42.4681837641575,"77,336",40.6451447748454,40.6451,-73.95759499032192,-73.9576
6402386507838947620,Financial District,10006,89.83847595732394,89.83847595732394,2835,2380,75.419955124667,"3,156",40.7088105591395,40.7088,-74.01393757411763,-74.0139
17162405344876578437,Financial District,10005,79.17198067821315,79.17198067821315,6468,5381,65.8664854714695,"8,170",40.705994121731095,40.7060,-74.0086809434999,-74.0087
13626678536658579648,Financial District,10004,100,100,2873,2454,91.3984138483658,"2,685",40.70208588741524,40.7021,-74.01276251954427,-74.0128
1350034078683374798,Fieldston/North Riverdale/Riverdale,10471,73.17943488088854,73.17943488088854,12964,11658,65.807301129389,"17,715",40.89770404077458,40.8977,-73.90396236432697,-73.9040
15018623739585943687,Elmhurst,11373,83.57995721691235,83.57995721691235,62194,50667,68.089296271494,"74,413",40.736761120710185,40.7368,-73.87877667649306,-73.8788
5857047755166378474,Elm Park,10302,53.114392149986834,53.114392149986834,7352,6055,43.7442389102517,"13,842",40.630931606306476,40.6309,-74.13912004653977,-74.1391
2682952550991094888,Edgemere/Far Rockaway,11691,39.55086814273015,39.55086814273015,19148,15169,31.3321035542654,"48,414",40.602370082183434,40.6024,-73.76774794637974,-73.7677
13013986920525830455,Edenwald/Wakefield,10466,42.78520250991064,42.78520250991064,23417,19485,35.6010450060046,"54,732",40.893420110810986,40.8934,-73.84301458324927,-73.8430
14950690994598268712,East Williamsburg/Williamsburg (North)/Williamsburg (South),11211,62.04142744393803,62.04142744393803,46479,39846,53.1875194804354,"74,916",40.71396838984885,40.7140,-73.9454904471319,-73.9455
190186181469070100,East Village/Gramercy/Greenwich Village,10003,69.0833491368566,69.0833491368566,34817,30871,61.2537573944883,"50,399",40.73109435770712,40.7311,-73.9889898959372,-73.9890
4798243567748367950,East New York,11239,59.7668279295924,59.7668279295924,6423,5573,51.8574703489987,"10,747",40.64510527926141,40.6451,-73.88454888295168,-73.8845
18081751456025081295,East Midtown/Murray Hill,10017,84.01854093335244,84.01854093335244,12204,10694,73.6229331974165,"14,525",40.75173201934197,40.7517,-73.97189354977199,-73.9719
1246189634500774950,East Midtown,10022,82.59927865768975,82.59927865768975,23205,20707,73.7075312719147,"28,093",40.75738232585172,40.7574,-73.96592008649502,-73.9659
8770736407895998495,East Harlem,10035,59.66229811723449,59.66229811723449,16810,14057,49.8913102102299,"28,175",40.796039116282806,40.7960,-73.92883361123843,-73.9288
10389287341308707756,East Harlem,10029,56.60123788610464,56.60123788610464,35451,29944,47.8087350783199,"62,633",40.789282750571395,40.7893,-73.94155210352943,-73.9416
12927689827378778439,East Flatbush (North)/East Flatbush (South),11203,45.060849360340455,45.060849360340455,27027,22364,37.2864481849504,"59,979",40.648479287043806,40.6485,-73.93281565597319,-73.9328
184882531478352418,Douglaston-Little Neck,11363,79.33012461055417,79.33012461055417,4287,3842,71.0954837307556,"5,404",40.77050595263226,40.7705,-73.75264332350663,-73.7526
2348822040072778349,Douglaston-Little Neck,11362,75.0560744423966,75.0560744423966,11056,9770,66.3257821365969,"14,730",40.758046741532404,40.7580,-73.74434955562084,-73.7443
14443501688850087734,Ditmars Steinway,11105,61.46377337083445,61.46377337083445,18958,16436,53.2871916406285,"30,844",40.7810593799046,40.7811,-73.89656419537789,-73.8966
1914168623872435582,Cypress Hills/East New York,11208,46.95203218369943,46.95203218369943,33055,26218,37.2406104913699,"70,402",40.66102169485995,40.6610,-73.86749532366912,-73.8675
13899085798675466395,Cypress Hills/East New York,11207,44.236331191600854,44.236331191600854,29480,23483,35.2375090017762,"66,642",40.6705497606979,40.6705,-73.89416465580123,-73.8942
13251084261260588415,Crown Heights (West)/Prospect Lefferts Gardens,11225,54.867202402570705,54.867202402570705,25116,22032,48.1300447258098,"45,776",40.661374534266926,40.6614,-73.95768202688662,-73.9577
11576908541946943384,Crown Heights (East),11213,43.283326267170224,43.283326267170224,21055,17590,36.1602331531477,"48,645",40.67168982998579,40.6717,-73.93484084080171,-73.9348
11156707046625381712,Country Club/Throgs Neck,10465,55.608680293761346,55.608680293761346,18810,16460,48.6612906770501,"33,826",40.825964639902985,40.8260,-73.81540290354943,-73.8154
17678232082177539138,Corona/North Corona,11368,60.45314031098277,60.45314031098277,50250,37730,45.3909847548931,"83,122",40.7529660125418,40.7530,-73.85079557899307,-73.8508
9193278082197900710,Concourse/Melrose,10451,55.281831998930684,55.281831998930684,19872,16554,46.0515019580464,"35,947",40.82033389833531,40.8203,-73.924813777519,-73.9248
1337866244991314024,Concourse/Highbridge,10452,53.99245497322034,53.99245497322034,29591,23903,43.6139924715246,"54,806",40.83850552396974,40.8385,-73.92303397729094,-73.9230
1803264202164421611,College Point,11356,75.046999490123,75.046999490123,13340,10929,61.4834076032649,"17,776",40.786615884402366,40.7866,-73.84812676242562,-73.8481
15416285922168253264,Co-op City/Edenwald,10475,54.38265988075022,54.38265988075022,19633,17638,48.8565861038391,"36,102",40.862237798700235,40.8622,-73.8215923125888,-73.8216
8988763675125413664,Clinton Hill/Prospect Heights,11238,75.29354185800072,75.29354185800072,34585,31211,67.9481490510354,"45,934",40.67949648567149,40.6795,-73.96450275576993,-73.9645
6710942678117447511,Claremont/Morrisania,10456,46.680381666564124,46.680381666564124,31201,24964,37.3490929112563,"66,840",40.831071577382964,40.8311,-73.9083180324102,-73.9083
5874101011591728942,City Island,10464,71.58540330234221,71.58540330234221,2513,2265,64.5208668841246,"3,510",40.8562734169678,40.8563,-73.79409771779146,-73.7941
8394725094642364800,Chinatown/Lower East Side,10002,76.42103835425038,76.42103835425038,48889,41946,65.5680597845607,"63,973",40.71426460672879,40.7143,-73.98608739716452,-73.9861
1891261666814611049,Chinatown/Financial District,10038,70.83104090471582,70.83104090471582,14465,12110,59.2992675669622,"20,422",40.709182536838725,40.7092,-74.00059617307932,-74.0006
6033469723849756655,Chelsea/NoMad/West Chelsea,10001,79.26643451830753,79.26643451830753,20242,17339,67.8984639913514,"25,537",40.7513078684639,40.7513,-73.99909467043838,-73.9991
6047332923510127271,Chelsea,10011,76.9467414230347,76.9467414230347,34691,31151,69.0948067818441,"45,084",40.74523974987352,40.7452,-74.00414358354038,-74.0041
18333201894490416789,Charlotte Gardens/Tremont/Van Nest/West Farms,10460,47.33556017202857,47.33556017202857,20093,16245,38.2703516147218,"42,448",40.84115197189704,40.8412,-73.87968361212518,-73.8797
18051076984058352639,Charlotte Gardens/Hunts Point,10459,50.11802804930932,50.11802804930932,17359,13942,40.2526382316649,"34,636",40.82799067803176,40.8280,-73.88974950054214,-73.8897
4055490017929633237,Charleston/Prince's Bay/Woodrow,10309,52.41556867141895,52.41556867141895,13369,11600,45.4798860489535,"25,506",40.53738162247546,40.5374,-74.2304416992469,-74.2304
6329959407049386657,Central Harlem (South)/Morningside Heights/West Harlem,10027,54.765187984072305,54.765187984072305,28898,24887,47.1638602449861,"52,767",40.81323456711291,40.8132,-73.9545114701227,-73.9545
5663651286405990107,Central Harlem (South),10026,52.66314603446895,52.66314603446895,16554,14185,45.1266598102538,"31,434",40.802079015034636,40.8021,-73.95306421295975,-73.9531
6472534724541208643,Central Harlem (North)/Washington Heights (South),10039,45.28290261827243,45.28290261827243,9457,7905,37.8514693028914,"20,884",40.83284418551447,40.8328,-73.9349431758102,-73.9349
17815902594539931319,Central Harlem (North)/East Harlem,10037,49.9964548064838,49.9964548064838,8671,7408,42.7140741790372,"17,343",40.81380359608226,40.8138,-73.93573339223965,-73.9357
708146318929407025,Central Harlem (North),10030,47.06248782215264,47.06248782215264,10899,9155,39.5317988817146,"23,159",40.81732357905549,40.8173,-73.94204061758126,-73.9420
2350960649421190645,Castle Hill/Clason Point/Soundview,10473,50.371904146863336,50.371904146863336,22680,19113,42.4496562592151,"45,025",40.81248134731821,40.8125,-73.85452614412982,-73.8545
13785275407719283030,Carroll Gardens/Cobble Hill/Red Hook,11231,65.57230480248904,65.57230480248904,19859,17750,58.6086112213193,"30,286",40.67590220467837,40.6759,-74.01008456048055,-74.0101
2807629430274770769,Canarsie,11236,39.428304259737736,39.428304259737736,30299,24938,32.4519968193452,"76,846",40.64308046013214,40.6431,-73.89393316779513,-73.8939
14706475703514256909,Cambria Heights,11411,44.16183135880415,44.16183135880415,7852,6590,37.0639924419918,"17,780",40.69499752718839,40.6950,-73.73576767720192,-73.7358
10023271853909586705,Bushwick/East Williamsburg,11237,61.99351648446978,61.99351648446978,23373,19210,50.951758510532,"37,702",40.70712303717351,40.7071,-73.92400283809793,-73.9240
13554189564061513966,Brooklyn Heights/DUMBO/Downtown Brooklyn,11201,80.61807779359151,80.61807779359151,42781,38180,71.9477854692346,"53,066",40.69683169479494,40.6968,-73.98928836796613,-73.9893
5637982796544974706,Brighton Beach/Manhattan Beach/Sheepshead Bay,11235,48.68577374423783,48.68577374423783,31651,26469,40.714787691897,"65,011",40.583160417519764,40.5832,-73.94194157387143,-73.9419
3250193706081854156,Brighton Beach/Coney Island/Seagate,11224,43.721560774918046,43.721560774918046,16453,13730,36.4855667318802,"37,631",40.57554843605516,40.5755,-73.98607356152014,-73.9861
7134933269242168090,Briarwood/Jamaica,11435,58.95022748875287,58.95022748875287,27119,23065,50.1377999567862,"46,003",40.703808028967195,40.7038,-73.81112256963566,-73.8111
6037021867483629078,Breezy Point,11697,92.91534924869012,92.91534924869012,2499,2257,83.9175443194452,"2,690",40.56131801867323,40.5613,-73.89027702257818,-73.8903
11972233924258293233,Borough Park,11219,48.40577373156005,48.40577373156005,28033,22000,37.9883359645533,"57,913",40.63363339681135,40.6336,-73.99695563105604,-73.9970
3799086689113883197,Boerum Hill/Park Slope,11217,68.692154419287,68.692154419287,23777,21237,61.3540515373007,"34,614",40.68193564273281,40.6819,-73.97943251316396,-73.9794
17204703498145607520,Bloomfield/Freshkills Park,10314,57.10617078905551,57.10617078905551,42187,36842,49.8709447035908,"73,875",40.59154749982019,40.5915,-74.19297117819609,-74.1930
4472629017624590588,Bergen Beach/Flatlands/Marine Park/Mill Basin,11234,45.96802208070099,45.96802208070099,33716,28567,38.947932340117,"73,347",40.59860501935954,40.5986,-73.91090042191269,-73.9109
1890501726915015344,Bensonhurst/Mapleton,11204,55.669330978443924,55.669330978443924,31418,25575,45.3161607923389,"56,437",40.62065227107304,40.6207,-73.9843047932376,-73.9843
15977238287156015842,Belmont/Fordham University/Kingsbridge,10458,48.188407098370185,48.188407098370185,29183,23337,38.5352039356703,"60,560",40.86408263255247,40.8641,-73.88580725614125,-73.8858
9090589728404897614,Belmont/Claremont/Mount Hope/Tremont,10457,48.41523232953832,48.41523232953832,25717,20333,38.2792284853017,"53,118",40.846025166221764,40.8460,-73.90031847005505,-73.9003
468359110144528727,Bellerose/Hollis Hills/Holliswood,11427,82.01162502055114,82.01162502055114,15645,13744,72.046518011023,"19,077",40.730718844909326,40.7307,-73.74776665503477,-73.7478
17999250532561845998,Bellerose/Douglaston-Little Neck,11004,65.50297131994643,65.50297131994643,10692,9517,58.3045059906407,"16,323",40.748435539928145,40.7484,-73.71407174115245,-73.7141
18212252020251328430,Bellerose,11426,65.7279599045364,65.7279599045364,10569,9165,56.9965703969227,"16,080",40.73771547542336,40.7377,-73.7231459125217,-73.7231
9788457811692813819,Belle Harbor-Neponsit/Rockaway Park,11694,55.48847139976909,55.48847139976909,9178,8085,48.8803978281906,"16,540",40.577726239622415,40.5777,-73.84008282848848,-73.8401
12988742013052757381,Bedford-Stuyvesant (West)/Crown Heights (West),11216,59.55527517953686,59.55527517953686,27421,24225,52.6139287853937,"46,043",40.680919119044844,40.6809,-73.94894503078062,-73.9489
9820844531834118100,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,11205,51.539344967576085,51.539344967576085,17391,14990,44.4238273281563,"33,743",40.696725458988,40.6967,-73.96911807074783,-73.9691
14710231023190274597,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,11233,41.40313022312122,41.40313022312122,23489,19479,34.3348620041797,"56,732",40.67639992217663,40.6764,-73.91807496540247,-73.9181
